,age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
10489,45,2,1,13,3,6,4,1,1,0,0,40,1
10490,49,3,4,9,1,2,1,1,1,0,0,40,1
10491,53,3,2,10,2,4,4,1,1,8614,0,50,13
10492,41,1,4,9,2,8,6,1,1,0,0,40,1
10493,48,5,1,13,6,9,0,3,0,0,0,40,16
10494,34,1,2,10,4,5,0,1,0,0,0,40,1
10495,24,1,4,9,3,9,6,1,0,0,0,40,1
10496,58,6,4,9,3,9,4,1,0,0,0,16,1
10497,41,1,1,13,1,4,1,1,1,0,0,50,1
10498,53,1,16,1,1,0,1,1,1,0,0,40,21
10499,40,1,4,9,1,2,1,2,1,0,0,40,1
10500,28,2,2,10,1,2,1,1,1,7298,0,40,1
10501,32,1,2,10,1,4,1,1,1,0,1740,47,1
10502,44,3,2,10,3,5,4,2,1,2202,0,45,1
10503,18,1,3,7,3,0,0,1,0,0,0,40,1
10504,37,6,4,9,4,0,0,1,0,0,0,40,1
10505,43,1,6,12,3,9,4,2,0,0,0,45,1
10506,22,1,4,9,3,0,6,1,0,0,0,40,1
10507,28,1,13,6,3,7,0,2,1,0,0,40,1
10508,51,1,2,10,2,5,0,1,0,0,0,40,1
10509,63,1,4,9,2,6,4,1,0,0,0,72,1
10510,29,1,2,10,1,13,1,1,1,0,0,45,1
10511,44,1,1,13,1,5,1,1,1,7298,0,48,1
10512,44,1,9,4,4,0,0,1,0,0,0,38,39
10513,37,6,2,10,1,0,1,1,1,0,0,40,1
10514,62,4,4,9,1,9,1,2,1,0,0,40,1
10515,31,1,4,9,1,2,1,1,1,0,0,52,1
10516,20,1,4,9,3,7,6,1,1,0,0,30,1
10517,48,1,13,6,2,8,0,1,0,0,1594,32,1
10518,24,2,2,10,3,0,4,1,0,0,0,50,1
10519,56,6,1,13,1,5,1,1,1,0,0,40,1
10520,36,4,2,10,1,9,1,1,1,0,0,35,1
10521,29,1,4,9,3,2,6,1,1,0,0,40,1
10522,34,1,5,15,3,1,4,3,1,0,1564,40,8
10523,39,1,2,10,3,2,6,2,1,0,0,40,1
10524,29,1,2,10,3,7,4,2,1,0,0,45,1
10525,38,3,4,9,1,5,1,1,1,0,0,65,1
10526,23,1,8,5,3,0,6,3,1,0,0,20,16
10527,37,1,4,9,1,0,1,1,1,0,0,40,32
10528,30,2,2,10,2,0,0,1,0,0,0,30,1
10529,42,1,6,12,1,1,1,1,1,0,0,40,1
10530,59,5,4,9,5,0,4,1,0,0,1504,19,1
10531,45,1,4,9,1,7,1,2,1,7298,0,40,1
10532,46,1,2,10,1,4,1,1,1,0,0,40,1
10533,25,1,11,14,3,6,4,1,0,4650,0,37,1
10534,41,3,4,9,2,2,4,1,1,0,0,55,1
10535,49,1,4,9,1,11,1,1,1,0,0,50,1
10536,37,1,2,10,1,0,1,1,1,0,0,40,1
10537,31,1,4,9,3,2,4,1,1,0,0,45,1
10538,22,1,6,12,1,5,1,3,1,0,0,6,1
10539,22,1,4,9,2,4,6,1,0,0,0,33,1
10540,17,1,3,7,3,12,6,1,0,0,0,20,1
10541,47,1,14,16,1,6,1,1,1,0,0,50,1
10542,17,1,13,6,3,0,0,1,1,0,0,15,1
10543,39,1,15,3,1,7,1,1,1,0,0,40,21
10544,23,1,2,10,3,9,6,1,1,0,0,20,1
10545,41,1,1,13,1,6,1,1,1,0,0,40,1
10546,36,4,11,14,1,6,1,1,1,0,0,45,1
10547,52,1,1,13,1,6,1,1,1,0,1902,40,1
10548,21,1,4,9,3,2,4,1,0,0,0,30,1
10549,33,1,13,6,2,7,4,1,0,0,0,36,1
10550,41,1,4,9,3,2,4,1,1,0,0,44,1
10551,19,1,4,9,3,4,6,1,0,0,0,35,1
10552,38,4,4,9,3,9,4,1,1,0,0,45,1
10553,24,1,2,10,3,2,4,1,1,0,0,40,1
10554,38,1,1,13,2,4,0,1,0,1151,0,40,1
10555,39,6,1,13,1,6,1,1,1,0,0,45,1
10556,19,1,2,10,3,4,6,1,0,0,0,15,1
10557,42,1,2,10,1,9,2,1,0,0,0,40,1
10558,29,1,2,10,1,7,1,1,1,0,0,40,1
10559,17,1,10,8,3,7,6,1,1,0,0,20,1
10560,47,5,1,13,1,2,1,1,1,0,0,50,1
10561,24,1,2,10,2,9,4,1,0,0,0,60,1
10562,61,4,2,10,1,5,1,1,1,0,0,40,1
10563,40,2,2,10,1,2,1,1,1,0,0,60,1
10564,59,1,4,9,1,6,2,2,0,0,0,38,19
10565,29,1,2,10,2,1,4,1,1,0,0,55,1
10566,26,1,4,9,4,0,4,1,1,0,0,40,1
10567,46,1,4,9,1,11,1,1,1,0,0,40,1
10568,56,4,4,9,1,9,1,1,1,0,0,40,1
10569,25,1,1,13,3,9,4,1,0,0,0,40,1
10570,17,1,10,8,3,4,6,1,0,0,0,18,1
10571,29,1,7,11,3,5,4,2,0,0,0,40,1
10572,23,1,15,3,3,7,0,1,1,0,0,30,1
10573,67,1,4,9,3,5,4,1,0,0,0,35,1
10574,29,1,11,14,3,6,4,1,0,0,0,50,1
10575,33,1,6,12,2,9,4,1,0,0,880,40,1
10576,32,1,4,9,3,11,6,1,1,0,0,40,1
10577,34,1,2,10,1,0,1,1,1,0,0,62,21
10578,49,1,4,9,1,8,1,1,1,0,0,40,1
10579,39,1,4,9,2,0,4,1,1,0,0,40,1
10580,41,1,1,13,3,2,4,1,1,0,0,40,1
10581,31,1,2,10,2,9,0,1,0,0,0,38,1
10582,47,4,14,16,1,6,1,1,1,0,0,40,1
10583,27,1,4,9,3,8,0,1,1,0,0,1,1
10584,23,1,3,7,1,11,1,1,1,4508,0,25,1
10585,44,1,9,4,1,11,1,1,1,0,0,80,1
10586,25,1,6,12,1,5,1,1,1,0,0,45,1
10587,23,1,2,10,3,9,6,1,0,0,0,16,1
10588,52,1,4,9,1,2,1,1,1,0,0,50,1
10589,62,4,4,9,5,5,4,1,0,0,0,36,1
10590,31,1,1,13,3,6,4,1,0,0,0,40,1
10591,19,1,3,7,1,2,1,1,1,0,0,60,1
10592,53,1,2,10,1,2,1,1,1,0,0,40,32
10593,25,1,4,9,3,2,4,1,0,0,0,40,1
10594,45,1,4,9,3,11,4,1,1,0,0,40,1
10595,69,1,8,5,3,2,0,1,1,2993,0,40,1
10596,49,1,4,9,1,2,1,1,1,0,0,40,1
10597,42,1,1,13,1,6,2,3,0,0,0,27,28
10598,44,2,4,9,1,10,1,1,1,0,0,40,1
10599,56,5,2,10,1,2,1,1,1,0,0,41,1
10600,37,6,4,9,1,8,1,1,1,0,0,40,1
10601,37,1,1,13,1,5,1,1,1,0,0,45,1
10602,22,1,2,10,3,0,4,1,0,0,0,40,1
10603,34,5,1,13,1,6,1,1,1,0,0,40,1
10604,36,1,4,9,3,8,4,1,1,0,0,40,1
10605,28,5,2,10,1,5,1,1,1,0,0,65,1
10606,28,1,1,13,1,6,1,1,1,0,0,50,1
10607,73,5,15,3,1,13,1,1,1,0,0,20,1
10608,37,2,4,9,1,10,1,1,1,0,0,60,1
10609,24,1,1,13,3,5,6,2,0,0,0,65,1
10610,30,6,4,9,7,9,6,1,0,0,0,38,1
10611,38,1,7,11,1,0,1,1,1,0,0,40,1
10612,50,1,2,10,1,9,1,3,1,0,0,40,16
10613,43,1,5,15,6,6,4,1,1,99999,0,40,1
10614,42,1,4,9,1,7,1,2,1,0,0,40,1
10615,54,6,2,10,2,9,4,1,0,0,0,38,1
10616,27,6,6,12,3,5,4,1,0,0,0,58,1
10617,39,1,2,10,2,4,4,1,1,0,0,45,1
10618,27,1,2,10,3,9,4,2,0,0,0,40,19
10619,30,1,4,9,1,7,1,1,1,0,0,66,1
10620,30,1,4,9,1,11,1,1,1,0,2057,40,1
10621,37,1,2,10,1,2,1,1,1,0,0,40,1
10622,50,4,1,13,2,6,4,1,1,0,0,60,1
10623,36,1,2,10,2,2,0,1,0,0,0,40,13
10624,22,1,2,10,3,7,6,2,1,0,0,10,1
10625,21,1,2,10,3,2,4,1,1,0,0,40,1
10626,33,1,1,13,1,9,1,1,1,0,1579,42,1
10627,76,1,9,4,5,0,4,1,0,0,0,25,1
10628,37,1,1,13,1,9,1,1,1,0,0,40,1
10629,34,1,2,10,1,4,1,1,1,0,0,60,1
10630,29,1,4,9,1,10,1,1,1,0,0,97,1
10631,29,1,4,9,1,11,1,1,1,0,0,40,1
10632,28,1,1,13,1,4,1,1,1,0,0,40,1
10633,73,2,2,10,1,5,1,1,1,0,0,35,1
10634,43,1,2,10,2,5,4,2,0,0,0,40,1
10635,39,1,2,10,1,2,1,1,1,0,0,40,1
10636,74,1,13,6,5,0,4,2,0,0,0,6,1
10637,27,6,1,13,3,6,4,1,1,0,0,30,1
10638,47,1,4,9,1,11,1,1,1,0,0,60,1
10639,90,1,4,9,3,0,6,1,0,0,0,24,1
10640,47,1,1,13,1,6,1,1,1,0,0,60,1
10641,42,1,1,13,1,5,1,1,1,0,0,40,1
10642,69,1,1,13,2,7,4,1,1,0,0,40,1
10643,23,1,1,13,3,1,4,1,0,0,0,20,1
10644,44,5,4,9,1,6,1,1,1,0,0,30,1
10645,41,1,4,9,1,4,1,1,1,2829,0,40,1
10646,47,5,2,10,3,9,4,2,1,0,0,40,1
10647,43,1,1,13,1,5,1,2,1,7688,0,40,1
10648,33,1,2,10,3,0,4,2,1,0,0,40,1
10649,48,1,3,7,3,0,4,1,0,0,0,30,1
10650,39,1,1,13,2,4,0,1,1,0,0,60,1
10651,43,1,11,14,2,5,0,1,0,0,2547,40,1
10652,52,1,4,9,5,12,0,1,0,0,0,40,1
10653,18,1,4,9,3,4,6,1,0,0,0,20,1
10654,27,3,4,9,3,4,6,1,1,0,0,45,1
10655,27,3,1,13,1,5,1,1,1,0,1887,45,1
10656,45,5,4,9,3,9,4,1,0,0,0,40,1
10657,24,1,7,11,1,0,1,1,1,0,0,20,1
10658,25,1,2,10,6,4,0,1,0,0,0,40,1
10659,42,2,13,6,5,11,0,1,1,0,0,35,1
10660,63,2,9,4,1,2,1,1,1,0,0,40,1
10661,40,1,4,9,1,9,2,1,0,0,0,46,1
10662,47,1,5,15,1,5,1,1,1,7688,0,60,1
10663,42,1,4,9,1,2,1,1,1,0,0,50,1
10664,42,1,2,10,2,5,0,1,0,0,0,45,1
10665,63,5,1,13,1,6,1,1,1,0,0,40,1
10666,37,5,1,13,2,6,0,1,0,0,0,55,1
10667,65,1,4,9,1,9,1,1,1,0,0,20,1
10668,62,1,1,13,1,2,1,1,1,7688,0,50,1
10669,46,1,4,9,2,2,4,4,1,0,0,40,1
10670,23,1,4,9,3,4,0,2,0,0,0,25,19
10671,47,5,1,13,1,6,2,1,0,0,0,45,1
10672,20,1,2,10,3,0,6,1,1,0,0,20,1
10673,28,1,4,9,3,7,6,1,1,0,0,40,1
10674,61,5,4,9,1,0,1,1,1,0,0,40,1
10675,30,6,4,9,1,0,2,1,0,0,0,72,1
10676,30,6,1,13,1,13,1,1,1,0,0,72,1
10677,29,1,1,13,3,4,4,1,1,0,0,50,1
10678,39,1,4,9,5,8,0,2,0,0,0,40,1
10679,23,1,3,7,2,0,0,1,0,0,0,35,1
10680,32,1,3,7,3,12,0,2,0,0,0,40,1
10681,63,1,4,9,5,0,4,1,0,0,0,34,1
10682,19,2,2,10,3,2,4,1,0,0,0,15,1
10683,57,6,14,16,2,6,4,1,1,0,0,60,1
10684,41,1,1,13,1,2,1,1,1,0,0,40,1
10685,23,1,7,11,3,4,6,1,1,0,0,40,1
10686,30,1,14,16,3,6,6,1,1,0,0,20,1
10687,43,3,6,12,1,5,1,1,1,0,0,50,1
10688,64,2,9,4,1,0,1,1,1,0,0,25,1
10689,56,1,15,3,4,8,4,1,1,0,0,40,1
10690,32,1,4,9,1,9,1,1,1,0,0,40,1
10691,55,1,4,9,1,2,1,1,1,0,0,45,1
10692,17,1,3,7,3,0,6,1,0,0,0,12,1
10693,17,1,13,6,3,0,6,2,1,0,0,20,1
10694,29,1,2,10,1,9,2,1,0,0,0,65,1
10695,37,1,4,9,2,2,4,1,1,0,0,50,1
10696,39,1,4,9,2,12,0,1,0,0,0,22,1
10697,36,1,1,13,1,5,2,1,0,0,0,40,1
10698,50,1,1,13,2,5,4,1,1,0,0,55,1
10699,31,1,2,10,3,8,4,1,0,0,0,50,1
10700,56,1,2,10,5,5,4,2,0,0,0,32,1
10701,51,1,2,10,1,2,1,1,1,7298,0,40,1
10702,20,1,2,10,4,0,6,1,0,0,0,30,1
10703,53,1,1,13,2,6,4,1,1,14344,0,55,1
10704,33,6,11,14,3,6,4,2,0,0,0,35,1
10705,27,1,2,10,1,9,2,2,0,0,2377,20,1
10706,40,1,2,10,1,2,1,1,1,5178,0,40,1
10707,45,1,2,10,2,9,0,2,0,0,0,32,1
10708,54,1,7,11,1,2,1,3,1,5013,0,40,20
10709,33,2,4,9,4,2,0,1,1,0,0,50,1
10710,36,1,13,6,3,10,6,2,1,0,0,60,1
10711,42,5,11,14,1,6,1,1,1,0,0,55,1
10712,33,1,2,10,3,9,6,1,0,0,0,40,1
10713,52,4,1,13,1,5,1,1,1,0,0,45,1
10714,41,5,11,14,1,6,2,3,0,0,0,40,28
10715,30,1,2,10,1,2,1,1,1,0,0,40,1
10716,22,1,2,10,3,9,6,1,1,0,0,40,1
10717,47,1,1,13,1,5,1,1,1,3103,0,60,1
10718,26,1,15,3,3,11,4,1,1,0,0,40,30
10719,36,1,3,7,4,8,4,2,1,0,0,40,1
10720,35,1,4,9,4,8,0,1,1,0,0,40,1
10721,46,1,2,10,1,13,1,2,1,0,0,40,1
10722,24,1,1,13,3,6,6,1,0,0,0,8,1
10723,30,1,7,11,1,6,1,1,1,5178,0,52,1
10724,38,1,4,9,2,8,6,1,1,0,0,40,1
10725,50,1,4,9,2,4,0,1,0,0,0,45,1
10726,41,5,2,10,2,9,0,2,0,0,0,40,1
10727,38,1,4,9,1,5,1,1,1,0,0,60,1
10728,36,1,1,13,3,4,4,2,1,0,0,48,1
10729,47,1,4,9,1,4,1,1,1,0,0,50,1
10730,59,1,2,10,1,9,0,1,0,0,0,16,1
10731,59,1,14,16,1,6,1,1,1,0,0,60,1
10732,52,1,2,10,1,5,1,1,1,0,0,45,1
10733,37,3,7,11,1,4,1,1,1,0,0,60,1
10734,52,1,1,13,6,0,0,2,0,0,0,40,29
10735,51,1,6,12,1,2,1,1,1,0,0,45,1
10736,67,2,1,13,1,5,1,1,1,0,0,55,1
10737,68,1,13,6,5,0,0,2,0,0,0,20,1
10738,71,1,8,5,2,12,4,2,0,0,0,6,1
10739,49,5,11,14,1,9,1,1,1,0,0,40,1
10740,35,5,4,9,1,0,1,1,1,0,0,40,1
10741,18,1,4,9,3,9,6,1,1,0,0,40,1
10742,29,1,13,6,1,10,2,1,0,0,0,40,1
10743,47,2,1,13,1,6,1,1,1,0,0,60,1
10744,31,1,8,5,3,10,4,1,1,0,0,40,4
10745,22,4,2,10,3,5,4,2,1,0,0,40,1
10746,20,1,2,10,3,1,4,1,0,0,0,10,1
10747,57,1,4,9,2,4,4,1,0,0,0,26,1
10748,18,1,2,10,3,0,6,1,0,0,0,15,1
10749,32,1,4,9,1,6,1,1,1,0,0,40,1
10750,39,1,4,9,2,0,6,1,1,0,0,40,1
10751,37,1,1,13,2,6,4,1,0,0,0,40,1
10752,51,1,4,9,1,4,1,3,1,0,0,50,2
10753,48,1,2,10,1,9,1,1,1,0,0,40,1
10754,39,1,4,9,1,11,1,1,1,0,0,55,1
10755,35,1,1,13,1,4,1,1,1,0,0,45,1
10756,40,1,15,3,1,0,1,0,1,4064,0,40,21
10757,19,1,4,9,3,4,6,1,1,0,0,25,1
10758,28,1,4,9,2,9,4,1,1,0,0,40,1
10759,23,1,2,10,3,4,4,1,0,0,1974,40,1
10760,18,1,2,10,3,4,6,1,1,0,0,35,1
10761,23,5,1,13,3,6,4,1,1,0,0,40,1
10762,47,5,3,7,1,11,1,1,1,3411,0,40,37
10763,42,4,1,13,2,9,6,1,1,0,0,40,1
10764,25,1,2,10,3,4,6,1,1,0,0,40,1
10765,17,1,13,6,3,4,6,1,0,0,0,12,1
10766,34,1,1,13,3,5,4,1,0,0,0,45,1
10767,29,1,6,12,3,5,6,1,1,0,0,40,1
10768,22,1,2,10,1,9,2,1,0,0,0,40,1
10769,46,4,4,9,3,7,4,1,1,0,0,40,1
10770,69,1,4,9,1,4,1,1,1,0,0,24,1
10771,50,1,4,9,1,2,1,1,1,0,0,60,1
10772,45,4,2,10,1,6,1,1,1,0,0,40,1
10773,41,6,11,14,3,9,4,2,0,0,0,40,1
10774,47,4,1,13,2,6,0,1,1,0,0,40,1
10775,64,1,3,7,5,10,0,1,0,0,0,40,1
10776,29,1,2,10,1,0,1,1,1,0,0,35,1
10777,29,1,5,15,2,6,6,1,0,2174,0,72,1
10778,17,1,3,7,3,6,6,1,0,0,0,20,1
10779,24,1,4,9,3,9,0,1,1,0,0,60,1
10780,28,1,4,9,1,2,1,1,1,0,0,40,1
10781,35,1,4,9,3,0,4,1,1,3325,0,50,1
10782,48,1,1,13,1,4,1,1,1,0,0,60,1
10783,36,1,7,11,3,6,0,2,0,0,0,38,1
10784,38,1,7,11,3,2,4,1,0,0,0,40,22
10785,49,1,4,9,2,2,4,1,1,0,1669,40,1
10786,42,1,11,14,1,6,1,1,1,0,0,40,1
10787,36,3,7,11,1,4,1,1,1,0,0,60,1
10788,25,1,13,6,3,8,4,1,0,0,0,40,30
10789,41,1,11,14,1,8,1,1,1,0,0,40,1
10790,35,2,4,9,1,10,1,1,1,0,0,30,1
10791,32,1,7,11,2,5,4,1,0,0,0,50,1
10792,41,2,11,14,1,6,1,1,1,0,0,40,1
10793,48,1,2,10,1,11,1,1,1,0,0,60,1
10794,56,1,4,9,1,4,2,1,0,0,0,50,1
10795,47,2,2,10,1,0,1,2,1,0,0,40,1
10796,30,6,4,9,3,4,0,2,0,0,0,40,1
10797,51,1,3,7,1,2,1,1,1,0,0,40,1
10798,22,3,1,13,3,9,6,1,1,0,0,40,11
10799,49,2,1,13,1,5,1,1,1,0,0,60,1
10800,26,1,4,9,1,8,1,1,1,3464,0,48,1
10801,35,1,1,13,6,2,0,1,1,0,0,40,1
10802,34,1,2,10,3,9,4,1,1,0,0,40,1
10803,51,6,4,9,1,5,1,1,1,0,0,40,1
10804,26,1,1,13,1,5,1,1,1,0,0,40,1
10805,28,4,2,10,3,9,0,2,0,3887,0,40,1
10806,32,1,9,4,1,2,1,1,1,0,0,35,1
10807,55,1,3,7,4,9,0,2,0,0,0,40,1
10808,17,1,3,7,3,4,6,1,0,0,0,20,1
10809,40,1,2,10,4,5,0,1,0,0,0,40,1
10810,38,1,1,13,2,4,6,1,1,0,0,50,1
10811,67,3,4,9,5,5,4,1,0,15831,0,40,1
10812,44,1,4,9,2,8,6,1,1,0,0,40,1
10813,26,1,2,10,1,5,1,1,1,7688,0,40,1
10814,25,1,4,9,2,7,6,1,0,0,0,40,1
10815,45,1,4,9,2,9,0,1,0,0,0,40,1
10816,38,1,4,9,1,9,1,1,1,0,0,45,1
10817,62,1,2,10,1,2,1,1,1,0,0,45,1
10818,20,1,4,9,3,0,4,1,1,0,2001,40,1
10819,45,6,2,10,6,0,0,2,1,0,0,40,29
10820,47,2,11,14,1,6,2,1,0,0,0,20,1
10821,49,1,1,13,2,9,4,1,1,0,0,40,1
10822,36,1,4,9,1,2,1,1,1,0,0,40,1
10823,29,1,4,9,4,0,0,2,0,0,0,30,1
10824,23,1,3,7,3,10,0,1,0,0,0,40,4
10825,50,1,4,9,1,2,1,1,1,0,0,40,1
10826,44,1,1,13,1,5,1,2,1,0,1902,40,1
10827,44,1,1,13,1,6,1,1,1,0,0,40,1
10828,32,1,4,9,1,1,2,1,0,0,0,36,1
10829,73,1,4,9,1,0,1,1,1,0,0,30,1
10830,24,1,11,14,3,6,4,1,0,0,0,40,1
10831,46,6,4,9,1,0,2,2,0,0,0,40,1
10832,61,3,2,10,1,4,1,1,1,7688,0,36,1
10833,37,4,11,14,3,5,6,1,0,0,0,40,1
10834,29,1,7,11,1,2,1,1,1,0,0,40,1
10835,40,1,6,12,1,5,1,1,1,0,0,40,1
10836,17,1,3,7,3,8,6,0,1,0,0,12,1
10837,30,1,4,9,2,9,0,1,0,0,0,40,1
10838,19,1,4,9,3,0,4,1,0,0,1719,40,1
10839,30,1,14,16,3,6,4,1,1,0,0,60,1
10840,47,1,4,9,2,9,0,1,0,0,1504,35,1
10841,25,1,2,10,3,9,6,1,1,0,0,40,1
10842,41,1,1,13,2,6,6,1,0,0,0,40,1
10843,47,1,4,9,1,11,1,1,1,0,0,40,1
10844,27,5,6,12,3,9,0,2,0,0,0,40,1
10845,42,5,4,9,1,2,1,1,1,0,0,44,1
10846,49,1,4,9,2,0,4,1,0,0,0,20,1
10847,37,1,1,13,1,4,1,1,1,0,1902,40,1
10848,19,6,2,10,3,9,6,1,1,0,0,15,1
10849,24,1,4,9,1,2,1,1,1,0,0,38,1
10850,34,5,5,15,1,6,1,1,1,0,0,40,1
10851,33,1,1,13,3,9,4,1,1,0,0,40,1
10852,44,2,2,10,2,5,4,1,0,0,0,40,1
10853,37,4,1,13,1,9,1,3,1,7298,0,40,16
10854,45,1,4,9,3,2,6,1,1,0,0,40,1
10855,35,1,1,13,3,7,4,2,1,0,0,40,1
10856,58,3,4,9,1,4,1,1,1,0,0,50,1
10857,45,1,2,10,2,0,4,1,0,0,0,50,1
10858,54,1,2,10,1,2,1,1,1,0,0,40,1
10859,45,1,11,14,1,5,1,1,1,0,0,40,1
10860,69,1,2,10,1,5,1,1,1,20051,0,50,1
10861,24,1,4,9,3,2,6,2,1,0,0,40,1
10862,36,1,4,9,1,2,1,3,1,0,0,40,8
10863,61,6,13,6,3,0,4,2,0,0,0,38,1
10864,57,3,1,13,1,5,1,1,1,7688,0,60,1
10865,56,1,4,9,2,2,0,1,1,0,0,40,1
10866,35,1,11,14,1,6,1,1,1,0,1977,45,1
10867,51,5,1,13,1,5,1,1,1,0,0,50,1
10868,50,1,3,7,3,8,0,1,0,0,0,40,1
10869,25,1,2,10,3,1,6,1,0,0,0,43,1
10870,46,1,11,14,1,5,1,3,1,0,0,50,9
10871,23,1,1,13,3,9,6,1,0,0,0,25,1
10872,44,1,4,9,1,11,1,1,1,0,0,40,1
10873,38,6,4,9,2,9,0,1,0,0,0,40,1
10874,25,1,2,10,3,1,4,0,0,0,0,40,1
10875,18,1,13,6,3,0,6,1,0,0,0,15,1
10876,40,1,4,9,6,7,4,1,1,2174,0,60,18
10877,31,6,10,8,1,0,2,1,0,0,0,40,1
10878,33,1,4,9,1,10,1,1,1,0,0,45,1
10879,35,1,7,11,2,6,0,1,0,0,0,40,1
10880,55,6,11,14,1,5,1,1,1,0,0,45,1
10881,19,1,4,9,3,9,6,1,1,0,0,30,1
10882,31,1,2,10,1,2,1,1,1,0,1579,40,1
10883,43,6,11,14,1,5,1,1,1,0,0,40,1
10884,49,5,11,14,1,5,1,2,1,0,0,47,1
10885,48,5,5,15,1,6,1,1,1,0,0,45,1
10886,27,1,4,9,3,8,6,1,0,0,0,34,1
10887,38,6,11,14,1,5,1,1,1,7298,0,60,1
10888,35,1,4,9,1,9,2,1,0,4386,0,35,1
10889,29,1,4,9,3,8,0,0,1,0,0,40,27
10890,27,1,1,13,3,4,6,1,1,0,0,2,1
10891,31,1,8,5,1,2,1,1,1,0,0,43,1
10892,26,1,1,13,1,6,1,1,1,0,0,40,1
10893,53,2,4,9,1,4,1,1,1,0,0,35,1
10894,23,1,4,9,3,9,4,1,0,0,0,30,1
10895,32,4,4,9,4,8,4,2,1,0,0,46,1
10896,36,1,1,13,2,4,6,1,0,0,0,40,1
10897,22,1,4,9,3,10,4,1,1,0,0,50,1
10898,62,1,2,10,1,9,2,1,0,0,0,40,1
10899,41,1,4,9,1,2,1,1,1,0,1485,44,1
10900,59,3,1,13,1,5,1,1,1,0,1977,50,1
10901,43,1,4,9,1,9,2,1,0,0,0,40,1
10902,34,3,4,9,1,5,1,1,1,0,0,40,1
10903,27,1,2,10,3,9,4,1,0,0,0,40,1
10904,35,1,2,10,1,6,1,4,1,0,0,60,1
10905,41,5,4,9,1,11,1,1,1,0,0,60,1
10906,42,1,1,13,3,6,4,1,1,0,0,32,1
10907,24,1,2,10,2,2,4,1,1,0,0,48,1
10908,35,1,4,9,3,11,0,2,1,0,0,72,1
10909,40,5,2,10,1,9,2,1,0,0,0,40,1
10910,46,1,9,4,1,6,2,1,0,0,0,45,1
10911,45,1,2,10,1,2,1,1,1,0,0,40,1
10912,33,1,4,9,3,2,4,1,1,0,1092,40,1
10913,68,1,4,9,5,0,0,1,0,0,0,7,3
10914,33,1,1,13,4,5,4,2,0,0,0,45,1
10915,23,1,2,10,1,0,1,1,1,0,0,20,1
10916,42,2,1,13,1,10,1,1,1,0,0,60,1
10917,30,1,2,10,3,4,4,1,1,0,0,45,1
10918,35,6,2,10,2,9,0,2,0,0,0,40,1
10919,40,1,4,9,2,9,0,1,0,0,0,50,1
10920,36,6,11,14,2,6,0,1,1,5455,0,30,1
10921,46,3,8,5,1,9,2,1,0,0,0,50,1
10922,49,5,4,9,1,11,1,1,1,0,0,40,1
10923,41,1,4,9,1,5,1,1,1,0,0,60,1
10924,26,1,11,14,3,5,6,1,1,0,0,38,1
10925,37,1,4,9,2,0,4,2,0,0,0,20,1
10926,50,5,2,10,1,13,1,1,1,0,0,40,1
10927,20,1,2,10,3,0,6,1,1,0,0,20,1
10928,59,6,14,16,2,6,0,1,1,25236,0,45,1
10929,30,1,2,10,1,4,1,1,1,0,0,40,1
10930,23,1,4,9,1,2,1,1,1,0,0,45,1
10931,44,5,1,13,1,13,1,1,1,0,0,40,1
10932,28,1,1,13,3,9,4,1,1,0,0,40,1
10933,48,1,2,10,3,5,4,1,0,0,0,40,23
10934,34,1,4,9,4,7,0,1,0,0,0,40,1
10935,58,1,1,13,3,6,4,1,1,0,0,99,1
10936,33,5,2,10,1,13,1,1,1,0,0,40,1
10937,38,1,1,13,6,11,4,0,1,0,0,84,8
10938,49,4,1,13,1,5,1,1,1,7298,0,40,1
10939,67,2,12,2,5,0,4,2,0,0,0,20,1
10940,23,1,13,6,3,8,4,1,0,0,0,40,1
10941,42,1,2,10,1,6,1,1,1,0,0,40,1
10942,54,1,4,9,1,9,2,1,0,0,0,40,1
10943,49,1,11,14,1,5,1,1,1,0,0,40,1
10944,35,1,11,14,1,5,1,1,1,0,0,60,1
10945,26,1,4,9,3,2,6,1,1,0,0,40,1
10946,31,1,4,9,3,5,4,1,1,3325,0,40,1
10947,36,1,4,9,1,7,1,1,1,0,0,40,1
10948,25,1,13,6,1,8,1,1,1,0,0,40,1
10949,35,5,11,14,3,6,4,1,1,0,0,60,1
10950,40,5,11,14,1,6,1,1,1,0,0,40,1
10951,52,1,6,12,4,6,4,1,0,0,0,50,1
10952,42,6,1,13,1,6,1,1,1,0,0,40,1
10953,50,2,11,14,1,6,2,1,0,0,0,40,5
10954,52,1,2,10,1,1,1,2,1,0,0,40,1
10955,51,5,11,14,1,6,1,4,1,0,0,40,1
10956,19,1,2,10,3,7,6,1,1,0,0,40,1
10957,43,1,7,11,1,10,1,1,1,0,0,40,1
10958,57,1,10,8,1,11,1,1,1,0,0,40,1
10959,35,1,4,9,2,5,4,1,1,0,0,60,1
10960,30,1,1,13,3,4,4,1,0,0,0,30,1
10961,38,1,4,9,1,2,1,1,1,0,0,40,1
10962,45,6,2,10,2,9,4,1,0,0,0,40,1
10963,23,1,4,9,3,7,6,1,1,0,0,40,1
10964,22,1,2,10,4,0,6,1,0,0,0,40,1
10965,60,1,2,10,1,13,1,1,1,0,0,38,1
10966,45,1,1,13,2,6,0,1,0,0,0,48,1
